file	parsed
supreme_court_of_the_united_states/documents/790470a349bc6c87.xml	" This decree was made and entered July 10, 1907.
supreme_court_of_the_united_states/documents/790470a349bc6c87.xml	An appeal was thereupon allowed to this court, where the record was filed October 31 of that year.
supreme_court_of_the_united_states/documents/790470a349bc6c87.xml	Page 294  Mr. George A. Murphey , with whom Mr. William T. Hutchings and Mr. Wm.
supreme_court_of_the_united_states/documents/790470a349bc6c87.xml	P.Z.
supreme_court_of_the_united_states/documents/790470a349bc6c87.xml	German were on the brief, for appellant.
supreme_court_of_the_united_states/documents/790470a349bc6c87.xml	Mr. William J. Breene and Mr. John J. Shea , with whom Mr. Edmond C. Breene was on the brief, for appellees.
supreme_court_of_the_united_states/documents/790470a349bc6c87.xml	MR. CHIEF JUSTICE FULLER, after making the foregoing statement, delivered the opinion of the court.
supreme_court_of_the_united_states/documents/790470a349bc6c87.xml	By the act of Congress, approved March 1, 1889, c. 333, 25 Stat. 783 , there was established a United States court for the Indian Territory.
supreme_court_of_the_united_states/documents/790470a349bc6c87.xml	The act conferred no jurisdiction over felonies, but by the fifth section exclusive original jurisdiction was conferred over all offenses against the laws of the United States committed within the Indian Territory, not punishable by death or by imprisonment at hard labor.
supreme_court_of_the_united_states/documents/790470a349bc6c87.xml	Jurisdiction was conferred in all civil cases between citizens of the United States who are residents of the Indian Territory where the value of the thing in controversy amounted to one hundred dollars or more.
supreme_court_of_the_united_states/documents/790470a349bc6c87.xml	The final judgment or decree of the court, where the value of the matter in dispute, exclusive of costs, exceeded one thousand dollars, might be reviewed and reversed or affirmed in the Supreme Court of the United States upon writ of error or appeal, in the same manner and under the same regulations as the final judgments and decrees of a Circuit Court.
supreme_court_of_the_united_states/documents/790470a349bc6c87.xml	By section five of the Judiciary Act of March 3, 1891, c. 517, 26 Stat. 826 , as amended, appeals or writs of error might be taken from the District and Circuit Courts directly to this court in cases in which the jurisdiction of the court was in issue; of conviction of a capital crime; involving the construction or application of the Constitution of the United States; and in which the constitutionality of any law of the United States, or the validity or construction of any treaty made under its authority, was drawn in question.
supreme_court_of_the_united_states/documents/790470a349bc6c87.xml	Page 295 By section six, the Circuit Courts of Appeals established by the act were invested with appellate jurisdiction in all other cases.
supreme_court_of_the_united_states/documents/790470a349bc6c87.xml	The thirteenth section read: "Appeals and writs of error may be taken and prosecuted from the decisions of the United States Court in the Indian Territory to the Supreme Court of the United States, or to the Circuit Court of Appeals in the Eighth Circuit, in the same manner and under the same regulations as from the Circuit or District Courts of the United States, under this act.
supreme_court_of_the_united_states/documents/790470a349bc6c87.xml
supreme_court_of_the_united_states/documents/790470a349bc6c87.xml
supreme_court_of_the_united_states/documents/790470a349bc6c87.xml	And we concur in that view.
supreme_court_of_the_united_states/documents/790470a349bc6c87.xml	The rule was laid down by this court in Brown v. United States , 171 U.S. 631 , that where a statute provides for a writ of error to a specific court of appeals it must be regarded as a repeal of any previous statute which provided for a writ of error to another and different court, and that the decisions of the Court of Appeals of the United States for the Indian Territory are final, except so far as they are made subject to review by some express provision of law.
supreme_court_of_the_united_states/documents/790470a349bc6c87.xml	It was furthermore there ruled that the Court of Appeals in the Indian Territory was analogous to the Supreme Court of the District of Columbia, and bore the same relation to the trial court in the Indian Territory as the Supreme Court of the District of Columbia bore to the trial court in the District, and Ex parte Bigelow , 113 U.S. 328 ; In re Heath , 144 U.S. 92 ; Cross v. Burke , 146 U.S. 82 , 84 , were cited to the point that no appeal could be taken from or writ of error sued out to the Supreme Court of the District of Columbia where not specifically provided for.
supreme_court_of_the_united_states/documents/790470a349bc6c87.xml	Section 12 of the act of March 3, 1905, 33 Stat. 1081 , c. 1479, in force when the proceedings in the present case were had, provides:"That hereafter all appeals and writs of error shall be taken from the United States courts in the Indian Territory to the United States Court of Appeals in the Indian Territory, and from the United States Court of Appeals in the Indian Territory to the United States Circuit Court of Appeals for the Eighth Circuit in the same manner as is now provided for in cases taken by appeal or writ of error from the Circuit Courts of the United States to the Circuit Court of Appeals of the United States for the Eighth Circuit.
supreme_court_of_the_united_states/documents/790470a349bc6c87.xml	"We find no statute giving an appeal from that Circuit Court of Appeals to this court, and perceive no reason for concluding that Congress intended that parties in such cases should be entitled to three appeals.
supreme_court_of_the_united_states/documents/790470a349bc6c87.xml	Appeal dismissed .
supreme_court_of_the_united_states/documents/790470a349bc6c87.xml	Page 297
supreme_court_of_the_united_states/documents/d2e1f3390b540de1.xml	WALKER v. TAYLOR ET AL, 46 U.S. 64 (1847) ELIZABETH WALKER, DEVISEE OF ROBERT WALKER, DECEASED, PLAINTIFF IN ERROR, v .
supreme_court_of_the_united_states/documents/d2e1f3390b540de1.xml	FRANCIS T. TAYLOR, WILLAIM ROBINSON, WILLIAM E. SABLETT, THOMAS COOK, AND JOHN M. CRESUP, TRUSTEES OF THE TOWN OF COLUMBUS, DEFENDANTS.
supreme_court_of_the_united_states/documents/d2e1f3390b540de1.xml	JANUARY TERM, 1847.
supreme_court_of_the_united_states/documents/d2e1f3390b540de1.xml	Where the plaintiff below claimed a ferry right under an act of the legislature of Kentucky, and the ground of defence was that the act was unconstitutional and void as impairing vested rights, and the decision of the highest State court was against the plaintiff, a writ of error, issued under the 25th section of the judiciary act, will not lie.
supreme_court_of_the_united_states/documents/d2e1f3390b540de1.xml	This court can entertain jurisdiction under that section only when the decision of the State court is in favor of the validity of such a statute.
supreme_court_of_the_united_states/documents/d2e1f3390b540de1.xml	Here, the decision was against its validity.
supreme_court_of_the_united_states/documents/d2e1f3390b540de1.xml	This case was brought up, by a writ of error issued under the Page 65 25th section of the judiciary act, from the Court of Appeals for the State of Kentucky.
supreme_court_of_the_united_states/documents/d2e1f3390b540de1.xml	The case was this.
supreme_court_of_the_united_states/documents/d2e1f3390b540de1.xml	In 1820, the legislature of Kentucky passed an act, entitled "An act for establishing and laying off a town at the Banks.
supreme_court_of_the_united_states/documents/d2e1f3390b540de1.xml	" 2 Morehead Brown's Digest, 1044.
supreme_court_of_the_united_states/documents/d2e1f3390b540de1.xml	It recited that the general assembly of Virginia, in 1783, had authorized the deputation of officers of the Virginia line to lay off four thousand acres of land in such manner and form as they might judge most beneficial for a town, on the Mississippi or the waters thereof, and vest the same in trustees for the common benefit and interest of the whole; that trustees were appointed, who located the four thousand acres of land upon the Mississippi, including the Iron Banks, and that said trustees, or a majority of them, had died before executing the trust reposed in them.
supreme_court_of_the_united_states/documents/d2e1f3390b540de1.xml	The statute then appointed trustees, who were to cause a survey to be executed for the four thousand acres of land and have the same duly recorded in the office of the surveyor of the lands set apart for the military bounty on State establishment, but declared that the trustees should not (unless thereafter authorised by law) sell or dispose of the same or any part thereof in any manner whatever, but hold the same subject to the control and future disposition by the legislature.
supreme_court_of_the_united_states/documents/d2e1f3390b540de1.xml	It then proceeded to authorize them to lay off a town, divide it into lots, cause a survey to be made, adopt rules for the government of the town, and then authorized them to sell at public sale any number of lots, not exceeding one hundred lots, of half an acre each.
supreme_court_of_the_united_states/documents/d2e1f3390b540de1.xml	All the money arising from such sale was to be paid into the public treasury of the State.
supreme_court_of_the_united_states/documents/d2e1f3390b540de1.xml	In 1821, an act was passed to amend and repeal, in part, the above act (2 Morehead Brown, 1046).
supreme_court_of_the_united_states/documents/d2e1f3390b540de1.xml	This authorized the trustees to appoint a treasurer, who should pay all the money received into the treasury of the State, to be then divided amongst the officers and soldiers of the Virginia lines; to sell fifty more lots; to sue trespassers, c., c.Under these acts, the trustees laid off the town of Columbus into lots, streets, alleys, and public grounds, and made and recorded a plan therefor, by which they left an open space of ten poles, as a common, along the margin of the river, between low water-mark and the lots next to the river, and dedicated this common to public use.
supreme_court_of_the_united_states/documents/d2e1f3390b540de1.xml	In 1825, an act was passed (acts of 1825, chap.
supreme_court_of_the_united_states/documents/d2e1f3390b540de1.xml	72), the first section of which authorized the trustees to sell the whole of the in and out lots, provided they should all concur; and the second section authorized the trustees, or a majority of them, to "fix the rates of ferriage across the Mississippi river, and lease out ferries for any term of years, not exceeding five, and apply the rents to the improvement of the town.
supreme_court_of_the_united_states/documents/d2e1f3390b540de1.xml
supreme_court_of_the_united_states/documents/d2e1f3390b540de1.xml	"At the session of 1830 (acts of 1830; chap.
supreme_court_of_the_united_states/documents/d2e1f3390b540de1.xml	533, page 148), an act was passed restoring the ferry privileges to the town of Columbus.
supreme_court_of_the_united_states/documents/d2e1f3390b540de1.xml
supreme_court_of_the_united_states/documents/d2e1f3390b540de1.xml	"The second section repealed the grant to Cates and Walker, and the third section regranted and confirmed to the trustees, and their successors, all the ferry rights and privileges from the public ground, and vested them with power to lease one or more ferries from said public ground, from time to time, not exceeding five years at any one time.
supreme_court_of_the_united_states/documents/d2e1f3390b540de1.xml	Cates and Walker had complied with the requisitions of the act of 1829, and put their ferry into operation.
supreme_court_of_the_united_states/documents/d2e1f3390b540de1.xml	Cates sold his interest to Walker, and he, dying devised it to his wife, who continued in the exercise of it until interrupted by the trustees, who claimed the exclusive privilege of ferriage.
supreme_court_of_the_united_states/documents/d2e1f3390b540de1.xml	In September, 1842, Elizabeth Walker, the plaintiff in error, brought an action of trespass on the case against the trustees, in the Page 67 Hickman Circuit Court.
supreme_court_of_the_united_states/documents/d2e1f3390b540de1.xml	The defendants filed five pleas, but it is only necessary to notice the first.
